title,url,discoutned_price,original_price
Mushroom Style 1/5W Light Sensor LED Night Lamp HLI-149180,https://www.tinydeal.com.hk/mushroom-style-15w-light-sensor-led-night-lamp-p-80565.html,$2.33,$3.74 
1/2 pcs Super Mini Bluetooth V4.1 Earbud S650 Invisible Earphone HD Sound EEP-525848-C3,https://www.tinydeal.com.hk/12-pcs-super-mini-bluetooth-v41-earbud-s650-invisible-earphone-hd-sound-p-164687.html,$2.85,$3.55 
1Pcs Mini SF Carabiners Spring Backpack Clasps EDC Gear Keychain Survival Gear NLC-545797,https://www.tinydeal.com.hk/1pcs-mini-sf-carabiners-spring-backpack-clasps-edc-gear-keychain-survival-gear-p-173881.html,$0.94,$3.55 
Outdoor Waterproof & Shockproof Sealed Box Presure-proof Survival Storage Box SCH-545786,https://www.tinydeal.com.hk/outdoor-waterproof-shockproof-sealed-box-presure-proof-survival-storage-box-p-173885.html,$2.61,$2.98 
2PCS Automobile Electrostatic Sunshade Car Sunscreen Sticker RTH-391611,https://www.tinydeal.com.hk/2pcs-automobile-electrostatic-sunshade-car-sunscreen-sticker--p-148929.html,$4.10,$5.63 
Flexible Desktop Ball Leg Tripod for Camera FTH-5989,https://www.tinydeal.com.hk/flexible-desktop-ball-leg-tripod-for-camera-p-5655.html,$3.10,$4.86 
DM Micro USB to USB OTG Adapter for Samsung Galaxy Xiaomi Smartphones EUD-386426,https://www.tinydeal.com.hk/dm-micro-usb-to-usb-otg-adapter-for-samsung-galaxy-xiaomi-smartphones-p-148076.html,$1.06,$2.43 
2 in 1 KN320 Bluetooth 5.0 Audio Receiver Transmitter Wireless Adapter Car RTH-571803,https://www.tinydeal.com.hk/2-in-1-kn320-bluetooth-50-audio-receiver-transmitter-wireless-adapter-car-p-182304.html,$3.61,$6.74 
1/2/5 pcs 220-240V E27 18W 1650LM 56-LED SMD 5630 LED Corn Bulb HLT-363829-D1,https://www.tinydeal.com.hk/125-pcs-220-240v-e27-18w-1650lm-56-led-smd-5630-led-corn-bulb-p-160170.html,$2.26,$3.73 
TOPK 1M Hi-Tensile Type C Data Fast Charging Cable EPACB-559670,https://www.tinydeal.com.hk/topk-1m-hi-tensile-type-data-fast-charging-cable-p-178951.html,$1.64,$2.34 
Qualcomm Quick Charge 3.0 5V/ 3A Single USB Wall Charger Travel Power Adapter HHITH-540400-C3T1,https://www.tinydeal.com.hk/qualcomm-quick-charge-30-5v-3a-single-usb-wall-charger-travel-power-adapter-p-172817.html,$3.44,$4.44 
Vietnam White Tiger Meridians Balm Plaster Paste for Cervical Spondylosis HHI-565147,https://www.tinydeal.com.hk/vietnam-white-tiger-meridians-balm-plaster-paste-for-cervical-spondylosis-p-180398.html,$1.50,$6.52 
1/2/4 pcs Solar Wall Lamp MZ-T1 20-LED Auto ON/OFF Night Light HLT-524784,https://www.tinydeal.com.hk/124-pcs-solar-wall-lamp-mz-t1-20-led-auto-onoff-night-light-p-163833.html,$6.74,$18.57 
1/2/4 Set of 6pcs Silicone Beer Cover Beer Fresh-keeping Bottle Cap HKI-147831,https://www.tinydeal.com.hk/124-set-of-6pcs-silicone-beer-cover-beer-fresh-keeping-bottle-cap-p-80300.html,$1.26,$1.89 
SASTFOE U2 64GB USB 2.0 Flash Drive Pen Drive Metal Silver U Disk EUD-570813,https://www.tinydeal.com.hk/sastfoe-u2-64gb-usb-20-flash-drive-pen-drive-metal-silver-u-disk-p-182062.html,$7.42,$16.61 
I9 Fitness Tracker Smart Bracelet IP68 Heart Rate Blood Pressure Wristband E-545002-C18,https://www.tinydeal.com.hk/i9-fitness-tracker-smart-bracelet-ip68-heart-rate-blood-pressure-wristband-p-176991.html,$10.75,$17.76 
1/2/4pcs Bath Sink Wall Water Resistant Mildew Proof Self-adhesive Sealing Tape HKI-499670,https://www.tinydeal.com.hk/124pcs-bath-sink-wall-water-resistant-mildew-proof-self-adhesive-sealing-tape-p-157818.html,$5.17,$6.74 
Multi-functional Ultralight Folding Portable Credit Card Knives S-523865,https://www.tinydeal.com.hk/multi-functional-ultralight-folding-portable-credit-card-knives-p-163478.html,$1.28,$2.88 
50pcs Black Rose Flower Plant Seeds TDS-378201,https://www.tinydeal.com.hk/50pcs-black-rose-flower-plant-seeds-p-146096.html,$0.89,$2.74 
Remote Control Copy 4 Channel Cloning Duplicator Key Electric Door Controller EDT-564139,https://www.tinydeal.com.hk/remote-control-copy-4-channel-cloning-duplicator-key-electric-door-controller-p-180400.html,$3.78,$8.51 
Tesla Coil Lighter USB Rechargeable Arc Electronic Cigarette Lighter HHIJL-501577,https://www.tinydeal.com.hk/tesla-coil-lighter-usb-rechargeable-arc-electronic-cigarette-lighter-p-157984.html,$7.56,$16.46 
16-LED Solar Powered Motion Infrared Induction Security Wall Light HSI-310119,https://www.tinydeal.com.hk/16-led-solar-powered-motion-infrared-induction-security-wall-light-p-128773.html,$11.45,$17.62 
CURREN Fashion Genuine Leather Band Quartz Watch for Men WMN-247517-C9,https://www.tinydeal.com.hk/curren-fashion-genuine-leather-band-quartz-watch-for-men-p-163301.html,$8.30,$15.58 
Mini 1200LM LED USB Rechargeable Tactical Flashlight HLT-521145-C3,https://www.tinydeal.com.hk/mini-1200lm-led-usb-rechargeable-tactical-flashlight-p-162832.html,$4.26,$13.41 
L11 Bluetooth 5.0 TWS Earphones with Charging Case EEP-567935,https://www.tinydeal.com.hk/l11-bluetooth-50-tws-earphones-with-charging-case-p-181519.html,$10.77,$18.11 
2pcs Gel Toe Spreader Eases Foot Pain for Hallux Valgus Orthosis HLI-122234,https://www.tinydeal.com.hk/2pcs-gel-toe-spreader-eases-foot-pain-for-hallux-valgus-orthosis-p-71079.html,$1.77,$3.82 
Male Mini HDMI Type C to Female HDMI Type A Adapter Converter TAD-50741,https://www.tinydeal.com.hk/male-mini-hdmi-type-to-female-hdmi-type-a-adapter-converter-p-41207.html,$1.16,$1.93 
Car MP3 Player with SD/MMC Slot RFM-31092,https://www.tinydeal.com.hk/car-mp3-player-with-sdmmc-slot-p-26057.html,$3.53,$4.18 
YWXLIGHT 220-240V 12W 960LM SMD 5730 Octagonal LED Ceiling Lamp HLT-515166,https://www.tinydeal.com.hk/ywxlight-220-240v-12w-960lm-smd-5730-octagonal-led-ceiling-lamp-p-159467.html,$3.27,$3.73 
Temperature Sensor Mini Digital LCD Thermometer Hygrometer EDT-561407,https://www.tinydeal.com.hk/temperature-sensor-mini-digital-lcd-thermometer-hygrometer-p-178980.html,$1.89,$5.87 
Compression Socks for Man Woman STH-563907,https://www.tinydeal.com.hk/compression-socks-for-man-woman-p-180225.html,$2.63,$6.33 
7-Color Changing LED Faucet Light Water Tap HLI-164715,https://www.tinydeal.com.hk/7-color-changing-led-faucet-light-water-tap-p-86241.html,$2.54,$3.20 
Centigrade Indoor & Outdoor Thermo-Hygrometer -30~50℃ - White HHE-65256,https://www.tinydeal.com.hk/centigrade-indoor-outdoor-thermo-hygrometer-3050℃-white-p-48344.html,$3.12,$3.50 
1/2/4/6 pcs Universal Grip Socket Multi-functionTools Power Drill Adapter S-493719,https://www.tinydeal.com.hk/1246-pcs-universal-grip-socket-multi-functiontools-power-drill-adapter-p-157221.html,$5.99,$8.30 
Baseus Infrared Electric Appliance Controller EPATH-516477,https://www.tinydeal.com.hk/baseus-infrared-electric-appliance-controller-p-160252.html,$3.61,$6.74 
Original Xiaomi Mijia Door Window Sensor f Xiaomi Smart Home Suite EPA-487661,https://www.tinydeal.com.hk/original-xiaomi-mijia-door-window-sensor-f-xiaomi-smart-home-suite-p-156764.html,$9.61,$11.11 
Mosquito Killer Lamp Mosquito Trap Electronic Insect Killer Zapper Night Light HHI-530822,https://www.tinydeal.com.hk/mosquito-killer-lamp-mosquito-trap-electronic-insect-killer-zapper-night-light-p-166039.html,$3.17,$6.17 
Temperature Sensor RGB Changing LED Water Faucet Light Water Tap HLI-164531,https://www.tinydeal.com.hk/temperature-sensor-rgb-changing-led-water-faucet-light-water-tap-p-85802.html,$2.97,$3.46 
ELM327 OBDII V1.5 CAN-BUS Bluetooth Diagnostic Interface Scanner ROG-63854,https://www.tinydeal.com.hk/elm327-obdii-v15-can-bus-bluetooth-diagnostic-interface-scanner-p-47073.html,$5.84,$12.66 
Silicon Fishing Lures Luminous Shrimp Lures Soft Lures Artificial Baits S-548588,https://www.tinydeal.com.hk/silicon-fishing-lures-luminous-shrimp-lures-soft-lures-artificial-baits-p-174603.html,$1.15,$1.52 
Shield 1080P Car DVR Night Vision Dashboard Video Recorder with G-sensor RCM-536805-C3,https://www.tinydeal.com.hk/shield-1080p-car-dvr-night-vision-dashboard-video-recorder-with-g-sensor-p-170752.html,$10.98,$18.57 
1/2/4 Set of 10pcs Targeted Body Firming Magnet Pasters for Losing Weight HKH-238123,https://www.tinydeal.com.hk/124-set-of-10pcs-targeted-body-firming-magnet-pasters-for-losing-weight-p-107102.html,$1.62,$2.01 
1/2 pcs 8 Colors LED Toilet Motion Activated Toilet Nightlight HHI-518555,https://www.tinydeal.com.hk/12-pcs-8-colors-led-toilet-motion-activated-toilet-nightlight-p-161119.html,$3.81,$6.62 
Universal Sport Running Waist Bag for Smartphones HHI-557135,https://www.tinydeal.com.hk/universal-sport-running-waist-bag-for-smartphones-p-178080.html,$4.19,$9.70 
1080P IP Wireless Wifi Camera Plug/Play Pan/Tilt 2-Way Audio Night Vision SCM-537677,https://www.tinydeal.com.hk/1080p-ip-wireless-wifi-camera-plugplay-pantilt-2-way-audio-night-vision-p-170336.html,$39.22,$58.83 
Unisex Rubber Band Red LED Watch Date Sports Digital Wrist Watch WWT-476212,https://www.tinydeal.com.hk/unisex-rubber-band-red-led-watch-date-sports-digital-wrist-watch-p-156314.html,$1.74,$4.47 
Level 5 Cut Resistant Gloves Stainless Steel Wire Mesh Gloves S-519944,https://www.tinydeal.com.hk/level-5-cut-resistant-gloves-stainless-steel-wire-mesh-gloves-p-161642.html,$3.80,$4.64 
Car Paint Scratches Repair Pen Brush Waterproof Paint Marker Pen Car Maintain RTH-571469,https://www.tinydeal.com.hk/car-paint-scratches-repair-pen-brush-waterproof-paint-marker-pen-car-maintain-p-182211.html,$1.55,$4.78 
DUUTI Bike Bicycle Handlebar Strap Holder Cycling Flashlight Tie Rope Bandages RTH-569841,https://www.tinydeal.com.hk/duuti-bike-bicycle-handlebar-strap-holder-cycling-flashlight-tie-rope-bandages-p-181941.html,$1.10,$3.77 
925 Sterling Silver Pendant Double Heart Imitated Crystal Necklace DJA-508178,https://www.tinydeal.com.hk/925-sterling-silver-pendant-double-heart-imitated-crystal-necklace-p-158524.html,$1.35,$5.55 
Frog Mirror Casual Alloy Metal Frame Men's Women's Sunglasses DGS-308847,https://www.tinydeal.com.hk/frog-mirror-casual-alloy-metal-frame-mens-womens-sunglasses-p-127875.html,$1.36,$3.03 
220-240V E14 18W 1650LM 56-LED SMD 5630 LED Corn Bulb HLT-363832-D1,https://www.tinydeal.com.hk/220-240v-e14-18w-1650lm-56-led-smd-5630-led-corn-bulb-p-162156.html,$2.23,$4.76 
Y Shaped E27 to E27 Light Lamp Bulb Socket 2 Splitter Convertor HCG-23493,https://www.tinydeal.com.hk/y-shaped-e27-to-e27-light-lamp-bulb-socket-2-splitter-convertor--p-19554.html,$1.79,$3.57 
6pcs Tiger Head Menthol Balm Refreshing Relief Headache Oil BBI-457888,https://www.tinydeal.com.hk/6pcs-tiger-head-menthol-balm-refreshing-relief-headache-oil-p-155847.html,$1.33,$6.62 
220-240V E14 10W 900LM 24-LED SMD 5630 LED Corn Bulb HLT-363800-D1,https://www.tinydeal.com.hk/220-240v-e14-10w-900lm-24-led-smd-5630-led-corn-bulb-p-161964.html,$1.95,$4.18 
Portable Waterproof Emergency Space Rescue Thermal Foil Mylar Blankets Silver EDT-554213,https://www.tinydeal.com.hk/portable-waterproof-emergency-space-rescue-thermal-foil-mylar-blankets-silver-p-176637.html,$1.90,$2.52 
CURREN Quartz Wrist Watch with Alloy Band for Boy Men Male WMN-52258,https://www.tinydeal.com.hk/curren-quartz-wrist-watch-with-alloy-band-for-boy-men-male--p-42213.html,$9.71,$11.87 
Athletics Knee Compression Sleeve Support f Running Jogging Sports -Single Wrap SGD-544147,https://www.tinydeal.com.hk/athletics-knee-compression-sleeve-support-f-running-jogging-sports-single-wrap-p-173251.html,$3.12,$6.74 
Wear-resistant Brown Soft Sponge Car Wash Cleaning Pad REP-111350,https://www.tinydeal.com.hk/wear-resistant-brown-soft-sponge-car-wash-cleaning-pad-p-66076.html,$1.35,$6.74 
Multipurpose Level Laser Measure Line 8ft w Adjusted Standard and Metric Rulers HHIHE-530682,https://www.tinydeal.com.hk/multipurpose-level-laser-measure-line-8ft-w-adjusted-standard-and-metric-rulers-p-166086.html,$8.79,$18.57 
Stainless Steel Wine Bracelet Thermometer with LCD Display HKI-499938,https://www.tinydeal.com.hk/stainless-steel-wine-bracelet-thermometer-with-lcd-display-p-157835.html,$1.78,$3.78 
Mini Infrared Induction Helicopter Hand Induction Flying Aircraft for Kids TDS-546066,https://www.tinydeal.com.hk/mini-infrared-induction-helicopter-hand-induction-flying-aircraft-for-kids-p-173638.html,$9.90,$14.30 
2M 6 LED 7mm Lens IP67 USB Endoscope f Android Smartphone and PC EPA-503278,https://www.tinydeal.com.hk/2m-6-led-7mm-lens-ip67-usb-endoscope-f-android-smartphone-and-pc-p-158123.html,$8.50,$18.57 
KINGSTON Original 32GB Class 10 Micro SDHC Card EFM-300170,https://www.tinydeal.com.hk/kingston-original-32gb-class-10-micro-sdhc-card-p-125840.html,$6.39,$18.34 
Environmentally 220V 1W 4-LED Night Light with Mosquito Killer HHI-295599,https://www.tinydeal.com.hk/environmentally-220v-1w-4-led-night-light-with-mosquito-killer-p-124349.html,$4.10,$6.13 
Finger Stretcher Hand Resistance Band STH-521726-C4,https://www.tinydeal.com.hk/finger-stretcher-hand-resistance-band-p-162896.html,$1.48,$4.76 
Car Adjustable Safe Belt Seatbelt for Pet Dogs Security IPA-185717,https://www.tinydeal.com.hk/car-adjustable-safe-belt-seatbelt-for-pet-dogs-security-p-92067.html,$2.22,$5.90 
30 x 70cm Car Wash Cleaning Towel Ultrafine Fiber Towel Cloth RIG-138272,https://www.tinydeal.com.hk/30-x-70cm-car-wash-cleaning-towel-ultrafine-fiber-towel-cloth-p-76017.html,$1.90,$2.20 
LEELIFE Seductive Deep V Neck Babydolls Nightdress for Ladies NUL-147002,https://www.tinydeal.com.hk/leelife-seductive-deep-v-neck-babydolls-nightdress-for-ladies-p-79715.html,$4.91,$6.14 
360 Security IP Camera Panoramic 960P WIFI Light Bulb w/ Motion Detection HHI-549045,https://www.tinydeal.com.hk/360-security-ip-camera-panoramic-960p-wifi-light-bulb-w-motion-detection-p-174845.html,$18.13,$18.88 
Flashing LED Light Arrow Rocket Slingshot TDS-556111,https://www.tinydeal.com.hk/flashing-led-light-arrow-rocket-slingshot-p-177310.html,$1.25,$1.92 
Femal Necklace 925 Sterling Silver Hollow Ball Necklace Pendant DJA-505764,https://www.tinydeal.com.hk/femal-necklace-925-sterling-silver-hollow-ball-necklace-pendant-p-158409.html,$0.97,$4.75 
100Pcs 3mm Super Bright Red LED ECT-209353,https://www.tinydeal.com.hk/100pcs-3mm-super-bright-red-led-p-98507.html,$1.12,$3.04 
Simple Package Xiaomi Mi Band 2 Screen Call Reminder Activity Trackers E-518538,https://www.tinydeal.com.hk/simple-package-xiaomi-mi-band-2-screen-call-reminder-activity-trackers-p-161120.html,$18.07,$18.88 
Manual Blackhead Remover Pad Assorted Color HBI-13399,https://www.tinydeal.com.hk/manual-blackhead-remover-pad-assorted-color-p-14517.html,$1.09,$1.36 
10pcs Multi-functional Ultralight Folding Portable Credit Card Knives KB-535092,https://www.tinydeal.com.hk/10pcs-multi-functional-ultralight-folding-portable-credit-card-knives-p-168544.html,$6.45,$17.73 
VRG Pro VR Glasses 120 Degree Wide Angle Lens 3D Virtual Reality Magical Glasses HHIHE-571726,https://www.tinydeal.com.hk/vrg-pro-vr-glasses-120-degree-wide-angle-lens-3d-virtual-reality-magical-glasses-p-182563.html,$13.60,$19.04 
Android Robot Shaped Micro USB to USB 2.0 Host OTG Adapter ECACR-487310,https://www.tinydeal.com.hk/android-robot-shaped-micro-usb-to-usb-20-host-otg-adapter-p-157418.html,$0.81,$2.68 
Aluminum Cycling UV400 Polarized Sunglasses for Driving Cycling Running Golf HHI-558468,https://www.tinydeal.com.hk/aluminum-cycling-uv400-polarized-sunglasses-for-driving-cycling-running-golf-p-178016.html,$3.81,$4.55 
UV Ultra Violet Blacklight 12 LEDs Flashlight Torch Light HLT-520936,https://www.tinydeal.com.hk/uv-ultra-violet-blacklight-12-leds-flashlight-torch-light-p-162096.html,$2.88,$3.41 
16X52 Dual Focus Antireflection Monocular Telescope with Lanyard STS-291003,https://www.tinydeal.com.hk/16x52-dual-focus-antireflection-monocular-telescope-with-lanyard-p-122289.html,$9.54,$12.27 
Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,https://www.tinydeal.com.hk/sling-bag-shoulder-chest-bag-cross-body-multipurpose-bag-f-outdoor-travel-p-172401.html,$9.44,$14.92 
100pcs 3 x 0.9mm Magic Magnet DIY Super Strong Magnets Toy TDI-393559,https://www.tinydeal.com.hk/100pcs-3-x-09mm-magic-magnet-diy-super-strong-magnets-toy-p-149503.html,$1.60,$3.84 
5m 12V 2.88W/m SMD 3528 300-LED Indoor Dimmable Strip Light RGB HLT-349062,https://www.tinydeal.com.hk/5m-12v-288wm-smd-3528-300-led-indoor-dimmable-strip-light-rgb-p-139117.html,$3.55,$5.86 
0.9M USB Male to Micro USB Male Cable for Samsung S3 S4 MCB-205771,https://www.tinydeal.com.hk/09m-usb-male-to-micro-usb-male-cable-for-samsung-s3-s4-p-99083.html,$1.15,$1.48 
Anti Snoring Belt Snore Stopper Chin Jaw Strap Sleep Improving Belt DTH-501605,https://www.tinydeal.com.hk/anti-snoring-belt-snore-stopper-chin-jaw-strap-sleep-improving-belt-p-157945.html,$1.88,$4.86 
10pcs LED Light-up Balloons Luminous Balloon for Party Decor HHI-469167,https://www.tinydeal.com.hk/10pcs-led-light-up-balloons-luminous-balloon-for-party-decor-p-156191.html,$3.17,$5.74 
16GB USB 2.0 Flash Drive USB Memory Card U Disk EUD-337405,https://www.tinydeal.com.hk/16gb-usb-20-flash-drive-usb-memory-card-u-disk-p-136203.html,$5.34,$13.63 
300-LED 5M 5050 SMD 72W Indoor LED Light Strip HLD-232068,https://www.tinydeal.com.hk/300-led-5m-5050-smd-72w-indoor-led-light-strip-p-105499.html,$7.63,$9.65 
3 in 1 Cable Nylon-Coating Fast Charging 8Pin Type-C Micro-USB EPA-530685,https://www.tinydeal.com.hk/3-in-1-cable-nylon-coating-fast-charging-8pin-type-micro-usb-p-165980.html,$2.33,$4.29 
Starter Kit Beginner Kit for Arduino UNO R3 ECT-219470,https://www.tinydeal.com.hk/starter-kit-beginner-kit-for-arduino-uno-r3-p-101577.html,$33.18,$41.63 
Roll of 0.8mm Diameter Solder Wire Reel CTL-13958,https://www.tinydeal.com.hk/roll-of-08mm-diameter-solder-wire-reel-p-12465.html,$4.10,$5.45 
TRG-001 2.4A Quick Charge QC 3.0 USB Charger 3 USB Ports Mobile Phone Charger RTH-572722,https://www.tinydeal.com.hk/trg-001-24a-quick-charge-qc-30-usb-charger-3-usb-ports-mobile-phone-charger-p-182457.html,$3.30,$5.82 
Unisex Folding 360 ° Rotating Reading Presbyopic Glasses Eyeglasses DGS-499930,https://www.tinydeal.com.hk/unisex-folding-360-°-rotating-reading-presbyopic-glasses-eyeglasses-p-157823.html,$2.31,$2.88 
32GB Rotated USB 2.0 to Micro USB Cell Phone Flash Drive EUD-337412,https://www.tinydeal.com.hk/32gb-rotated-usb-20-to-micro-usb-cell-phone-flash-drive-p-136117.html,$6.27,$15.02 
LM2596 Voltage Regulator DC-DC Regulated Power Module - Blue ECT-217283,https://www.tinydeal.com.hk/lm2596-voltage-regulator-dc-dc-regulated-power-module-blue-p-100887.html,$3.47,$6.23 
Universal 6'' Phone Lanyard Necklace & Wrist Strap Card Bag Holder w Lanyard HHITH-543753,https://www.tinydeal.com.hk/universal-6-phone-lanyard-necklace-wrist-strap-card-bag-holder-w-lanyard-p-172964.html,$1.73,$3.03 
480mL Portable Water Bag Ultralight Foldable Soft Flask Bottle Outdoor Sport S-571350,https://www.tinydeal.com.hk/480ml-portable-water-bag-ultralight-foldable-soft-flask-bottle-outdoor-sport-p-182300.html,$1.94,$2.34 
"USB 3.0 to 2.5"" Mobile HDD/SSD SATA Hard Drive Cable Adapter HHI-494016",https://www.tinydeal.com.hk/usb-30-to-25-mobile-hddssd-sata-hard-drive-cable-adapter-p-157311.html,$5.40,$11.69 
GM320 Infrared Thermometer Non-Contact Laser Gun IR Thermometer EDT-528767,https://www.tinydeal.com.hk/gm320-infrared-thermometer-non-contact-laser-gun-ir-thermometer-p-165306.html,$9.38,$18.57 
Replacement Silicone Black Miband / 1S Bracelet Wrist Strap WWTWA-379998,https://www.tinydeal.com.hk/replacement-silicone-black-miband-1s-bracelet-wrist-strap-p-146658.html,$1.36,$3.28 
SAMSUNG Micro SDHC 32GB 95MB/s Memory Card Class10 SDHC UHS-I SD Card EFM-532777,https://www.tinydeal.com.hk/samsung-micro-sdhc-32gb-95mbs-memory-card-class10-sdhc-uhs-i-sd-card-p-167039.html,$6.14,$18.34 
Geneva Luxury Golden Quartz Watch with Stainless Steel Band for Women WWT-490461,https://www.tinydeal.com.hk/geneva-luxury-golden-quartz-watch-with-stainless-steel-band-for-women-p-156857.html,$3.56,$6.42 
